movieID,text_summery,title,img_url,img_name
3039,A snobbish investor and a wily street con artist find their positions reversed as part of a bet by two callous millionaires.,Trading Places (1983),"https://m.media-amazon.com/images/M/MV5BYTEzMjBiMzktMjQyMS00YzBhLTgzNWQtNzA0NmEwMTNmMDQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",3039.jpg
3040,Wacky hijinks of counselors and campers at a less-than-average summer camp.,Meatballs (1979),"https://m.media-amazon.com/images/M/MV5BYTcwNWU5ZjItNDgxMy00NWI4LTg4ZTktZDQwNWMxNzkyZjViXkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",3040.jpg
3041,Second in the series of Meatball movies. A group of kids attempt to save a summer camp that's a financial failure.,Meatballs Part II (1984),"https://m.media-amazon.com/images/M/MV5BYjg0OTc0YWYtOWM3NC00ZjBjLWIzNGQtZjhkYzg1ZGNhYzZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3041.jpg
3042,The ghost of a dead porn star comes to Earth to help a nerd with his sex life.,Meatballs III (1987),"https://m.media-amazon.com/images/M/MV5BMzJiOWY0MmMtZDgwYy00NDgyLTg5MjgtN2IyYWZhNDJhZjdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3042.jpg
3043,Ricky is the hottest water-ski instructor around and he has just be rehired by his former employer/camp to whip up attendance. But the camp is in serious financial trouble and the owner of ...See full summary »,Meatballs 4 (1992),"https://m.media-amazon.com/images/M/MV5BZjY1NDZjYjYtZjRmMi00M2NhLTllMDktZDg2ZTRmNDA4Njc5XkEyXkFqcGdeQXVyNjQ4NTg2ODY@._V1_UY268_CR12,0,182,268_AL_.jpg",3043.jpg
3044,"A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.",Dead Again (1991),"https://m.media-amazon.com/images/M/MV5BZmM1Zjc3YTEtNDM4OC00ODI5LTlmMmUtYmIyZWZhNGJiYzZjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",3044.jpg
3045,"Six former college friends, with two new friends, gather for a New Year's Eve weekend reunion at a large English countryside manor after ten years to reminisce about the good times now long gone.",Peter's Friends (1992),"https://m.media-amazon.com/images/M/MV5BMjIxODM3MTI4M15BMl5BanBnXkFtZTcwNTIzNzU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3045.jpg
3046,An adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance.,"Incredibly True Adventure of Two Girls in Love, The (1995)","https://m.media-amazon.com/images/M/MV5BY2EyYzgxOWEtMWM4Ni00MmYzLTljZDYtMTVjYTQzZTlmMDdjXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3046.jpg
3047,"A shy, introverted young girl takes a summer job at a seaside resort in Wales. She finds the staff, the owners and patrons unlike anyone she has ever met before.",Experience Preferred... But Not Essential (1982),"https://m.media-amazon.com/images/M/MV5BZTYyMTRkZjMtMzBjZC00MGMwLWEwYzMtZDQzZWVmNjUwOThlXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",3047.jpg
3048,"A visiting dignitary, a CIA agent, a Nazi spy, Japanese tourists, an assassin and a group of ""midget"" actors from The Wizard of Oz (1939) all check into an elite Los Angeles hotel called Under the Rainbow.",Under the Rainbow (1981),"https://m.media-amazon.com/images/M/MV5BYWRiMTVlYTUtY2YzOC00MDQyLWI1OWEtZjliN2EyNTNmNzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3048.jpg
3049,An inept British World War II commander leads his troops through a series of misadventures in North Africa and Europe.,How I Won the War (1967),"https://m.media-amazon.com/images/M/MV5BYTIwOTRiNTYtMjRiZS00MWY4LTk4YzItZGM5MDg1MWIyZTQwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",3049.jpg
3050,A group of teens are bent on improving the run-down conditions of their high-school.,Light It Up (1999),"https://m.media-amazon.com/images/M/MV5BMTQ3ODc3NTQxNl5BMl5BanBnXkFtZTcwMTc2NjcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",3050.jpg
3051,A mother and daughter search for success in Beverly Hills.,Anywhere But Here (1999),"https://m.media-amazon.com/images/M/MV5BMmRhMGY4Y2QtYTdkOS00MzM2LWE1N2YtZjA5MDQzZmI2MWNjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",3051.jpg
3052,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,Dogma (1999),"https://m.media-amazon.com/images/M/MV5BYzAyOWUyZjQtNDBiMy00ZDExLTgwNmMtZDdmY2ViNzkyN2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",3052.jpg
3053,A young girl receives a vision that drives her to rid France of its oppressors.,"Messenger: The Story of Joan of Arc, The (1999)","https://m.media-amazon.com/images/M/MV5BMjAyMDMwMjg4Nl5BMl5BanBnXkFtZTcwMzM2NDU2MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",3053.jpg
3055,"A young woman leaves Ireland to find her boyfriend in England, and while there is helped by a man hiding unsettling secrets.",Felicia's Journey (1999),"https://m.media-amazon.com/images/M/MV5BMThhZjNjNDctOTgwYi00NDQ0LThiZTktOGI0ZGQzZTc3Yjk2XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY268_CR2,0,182,268_AL_.jpg",3055.jpg
3056,"A masochistic cop, who hides her predilection from her cop husband, gets involved in pursuing a kidnapper nicknamed Harry for Harry Houdini, who has kidnapped a rich woman and has buried ...See full summary »",Oxygen (1999),"https://m.media-amazon.com/images/M/MV5BMTY4MTUxNzM4Ml5BMl5BanBnXkFtZTcwOTM0OTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",3056.jpg
3058,"Dr. Bernard Adrian is a kindly mad scientist who seeks to cure a young womans polio. He needs spinal fluid from a human to complete the formula for his experimental serum. Meanwhile, a ...See full summary »","Ape, The (1940)","https://m.media-amazon.com/images/M/MV5BNTkyNDIwZWUtNjI4OS00YjAyLWIyMmYtZDQ5MWQxMmY2ZmU2XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg",3058.jpg
3059,"Although the home of cabinet minister Arthur Bennett is a hotbed of spies, moles, and double agents, no one knows the true identity of notorious German spymaster Strendler.",British Intelligence (1940),"https://m.media-amazon.com/images/M/MV5BNDgyMTkzNTAwNV5BMl5BanBnXkFtZTcwNTQxMjkxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",3059.jpg
3060,"When Jimmy Rabbitte wants to start a band, he has open auditions at his house.","Commitments, The (1991)","https://m.media-amazon.com/images/M/MV5BNTRiMmUyMTMtMmI1Ny00MmUyLWJmZGUtNDVhMWMxNDA3OGNiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",3060.jpg
3061,"At an inn which is only open on holidays, a crooner and a hoofer vie for the affections of a beautiful up-and-coming performer.",Holiday Inn (1942),"https://m.media-amazon.com/images/M/MV5BMTUyODU0OTUwMF5BMl5BanBnXkFtZTgwMTE4NTQzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3061.jpg
3062,"The events of D-Day, told on a grand scale from both the Allied and German points of view.","Longest Day, The (1962)","https://m.media-amazon.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3062.jpg
3063,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,Poison Ivy (1992),"https://m.media-amazon.com/images/M/MV5BZTgzNTZhODktZjE4Ny00ZDIwLWE3NjEtOTVmMWM0Nzc5YzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3063.jpg
3064,A sinister seductress vows to destroy a suburban family.,Poison Ivy: New Seduction (1997),"https://m.media-amazon.com/images/M/MV5BY2Y0MzU5NTMtYjkyNy00OWI1LTk3MjMtYWZmMzAzOWFjMjFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3064.jpg
3066,"In 1941, following months of economic embargo, Japan prepares to open its war against the United States with a preventive attack on the US naval base at Pearl Harbor.",Tora! Tora! Tora! (1970),"https://m.media-amazon.com/images/M/MV5BY2MyZWY2ZDAtOTM5ZC00NTM4LTgxNWYtYjBiMTFkNjFjNTM4XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",3066.jpg
3068,A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.,"Verdict, The (1982)","https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",3068.jpg
3069,"From the Pullizer Prize winning play by Paul Zindel, this is the story of Beatrice Hunsdorfer and her daughters, Ruth and Matilda. A middle-aged widowed eccentric, Beatrice is looking for ...See full summary »","Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)","https://m.media-amazon.com/images/M/MV5BMzkxMDQ4MTQxMl5BMl5BanBnXkFtZTgwMDY0MTM0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",3069.jpg
3072,"Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.",Moonstruck (1987),"https://m.media-amazon.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3072.jpg
3073,"A free-spirited single mother forms a connection with the wedded headmaster of an Episcopalian boarding school in Monterey, California.","Sandpiper, The (1965)","https://m.media-amazon.com/images/M/MV5BZDM3MGIwN2QtN2MzOS00NDEwLTk1YTktYWU3MThmNzJiZmIyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3073.jpg
3074,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.,Jeremiah Johnson (1972),"https://m.media-amazon.com/images/M/MV5BYzE0NWI0ZDctYjkwNi00YTM3LWI4MjYtZGRlN2JiMjZmYzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3074.jpg
3075,A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.,Repulsion (1965),"https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3075.jpg
3076,"In Paris, a former policeman falls in love with a prostitute, and tries to get her out of that life by paying for all of her time.",Irma la Douce (1963),"https://m.media-amazon.com/images/M/MV5BMDI2Njc0N2MtM2QxZi00MmQwLWFmZjEtODg0YTA0MGUyZTJhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3076.jpg
3077,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,42 Up (1998),"https://m.media-amazon.com/images/M/MV5BMjAwNjYxMzUwNF5BMl5BanBnXkFtZTcwMjI3OTgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",3077.jpg
3078,"Anti-Semitism, race relations, coming of age, and fathers and sons: in Baltimore from fall, 1954, to fall, 1955. Racial integration comes to the high school, TV is killing burlesque, and ...See full summary »",Liberty Heights (1999),"https://m.media-amazon.com/images/M/MV5BMTQyNDY5MzczMF5BMl5BanBnXkFtZTYwMjY4MzQ3._V1_UX182_CR0,0,182,268_AL_.jpg",3078.jpg
3079,"At 10, Fanny Price, a poor relation, goes to live at Mansfield Park, the estate of her aunts husband, Sir Thomas. Clever, studious, and a writer with an ironic imagination and fine moral ...See full summary »",Mansfield Park (1999),"https://m.media-amazon.com/images/M/MV5BNjUyNDg5OWUtYjZmMC00MmQ4LThjZjYtZmE4MzBhMzI2MzQ1XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UY268_CR7,0,182,268_AL_.jpg",3079.jpg
3081,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.",Sleepy Hollow (1999),"https://m.media-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UX182_CR0,0,182,268_AL_.jpg",3081.jpg
3082,"James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.","World Is Not Enough, The (1999)","https://m.media-amazon.com/images/M/MV5BMjA0MzUyNjg0MV5BMl5BanBnXkFtZTcwNDY5MDg0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3082.jpg
3084,"The career of an Internet pioneer, Justin Hall, who was one of the first bloggers, is profiled.",Home Page (1999),"https://m.media-amazon.com/images/M/MV5BY2RhMTZlMjUtY2NlZi00ZjVkLWEwMmYtYmE3NzA5N2UwMjhjXkEyXkFqcGdeQXVyOTE1ODU1MTk@._V1_UY268_CR9,0,182,268_AL_.jpg",3084.jpg
3087,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",Scrooged (1988),"https://m.media-amazon.com/images/M/MV5BM2NlMDQzMDktNTMyZS00MjBjLWI0MmEtMzgzZDM2ZTVkNzE1XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",3087.jpg
3088,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",Harvey (1950),"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",3088.jpg
3090,A labor union organizer comes to an embattled mining community brutally and violently dominated and harassed by the mining company.,Matewan (1987),"https://m.media-amazon.com/images/M/MV5BZmFlYzMxMTItODgyYy00ZjM2LTkzZGEtOGZmMTc0YzlmY2FlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3090.jpg
3091,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,Kagemusha (1980),"https://m.media-amazon.com/images/M/MV5BMzFhNWVmNWItNGM5OC00NjZhLTk3YTQtMjE1ODUyOThlMjNmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",3091.jpg
3093,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",McCabe & Mrs. Miller (1971),"https://m.media-amazon.com/images/M/MV5BMmMxMTk0MmMtY2I0YS00NjcwLTk2NjYtOWFlOTA0M2EzNjgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3093.jpg
3094,"After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.",Maurice (1987),"https://m.media-amazon.com/images/M/MV5BZTU1OTViNGEtYmViMS00YjllLWI4OTEtNGNkMWJhY2U4YjAxXkEyXkFqcGdeQXVyMjUzMTYzMDI@._V1_UY268_CR1,0,182,268_AL_.jpg",3094.jpg
3095,"A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.","Grapes of Wrath, The (1940)","https://m.media-amazon.com/images/M/MV5BNzJiOGI2MjctYjUyMS00ZjkzLWE2ZmUtOTg4NTZkOTNhZDc1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3095.jpg
3096,"The spoiled daughter of a rich American family hires as butler an Austrian vagrant she finds on a pier, without knowing that he illegally jumped ship.",My Man Godfrey (1957),"https://m.media-amazon.com/images/M/MV5BNmZiNTQzMTYtZWZkMS00YWQwLWI0MTYtM2E2NTJjNTMxNGQ4XkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3096.jpg
3097,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.","Shop Around the Corner, The (1940)","https://m.media-amazon.com/images/M/MV5BNzc1MTcyNTQ5N15BMl5BanBnXkFtZTgwMzgwMDI0MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3097.jpg
3098,An unknown comes seemingly out of nowhere to become a legendary baseball player with almost divine talent.,"Natural, The (1984)","https://m.media-amazon.com/images/M/MV5BZGU5NDU4ZTctYjE2YS00NTUxLWIzMTAtMTMxNTgxODAzNDI5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3098.jpg
3099,"On Election Day, 1968, a hairdresser and ladies' man is too busy cutting hair and dealing with his various girlfriends and his mistress, whose husband he meets and finds out is having an affair with his ex-girlfriend.",Shampoo (1975),"https://m.media-amazon.com/images/M/MV5BZWE0YmFhMDctOGFkYS00ODNmLTgyMTMtNzBiNWE2ZmNjNzdjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3099.jpg
3100,"The story about two sons of a stern minister -- one reserved, one rebellious -- growing up in rural Montana while devoted to fly fishing.","River Runs Through It, A (1992)","https://m.media-amazon.com/images/M/MV5BNzE4YWZkOWMtOWZlNS00NzU4LTk5MDQtZjZkNDllMjM1NGI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3100.jpg
3101,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,Fatal Attraction (1987),"https://m.media-amazon.com/images/M/MV5BYjBjNzNiNWYtYWU0NC00OTdjLTk3NmYtM2NjZjc2ZGIwOTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3101.jpg
3102,A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,Jagged Edge (1985),"https://m.media-amazon.com/images/M/MV5BYjIxNjczNmEtNDAzYi00MDcyLWExZTYtYTc2NDZlMDA2MzAwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",3102.jpg
3103,A struggling widow falls in love with an illiterate short-order cook whom she teaches to read and write in her kitchen each night.,Stanley & Iris (1990),"https://m.media-amazon.com/images/M/MV5BMzhkYTEyYzItMWU5Ny00NjhiLWFiNmEtM2QwOWVlY2UyZThmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR11,0,182,268_AL_.jpg",3103.jpg
3104,"An accountant is chased by bounty hunters, the F.B.I., and the Mafia after jumping bail.",Midnight Run (1988),"https://m.media-amazon.com/images/M/MV5BZGIwM2JhNmQtYzQ5ZC00NzdkLTgwZjItMDRiN2QxM2ViMzk0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",3104.jpg
3105,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",Awakenings (1990),"https://m.media-amazon.com/images/M/MV5BMjI5NjEzMDYyMl5BMl5BanBnXkFtZTgwNjgwNTg4NjE@._V1_UY268_CR9,0,182,268_AL_.jpg",3105.jpg
3106,The passionate romance between an Irish-American man and a Japanese-American woman is threatened when the Pearl Harbor attacks happen and the woman is forced into a prison camp because of her ethnicity.,Come See the Paradise (1990),"https://m.media-amazon.com/images/M/MV5BZDJmYWI4MTEtMjY0Yy00NDEyLWE4ZGYtNjFhYzFiMDlmMmM3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3106.jpg
3107,"Two Chicago firefighter brothers, who don't get along, have to work together while a dangerous arsonist is on the loose.",Backdraft (1991),"https://m.media-amazon.com/images/M/MV5BZTFjOWVkNjUtYTdkOC00MGQ5LWI5OTQtMTIyYzQwN2UzMDgzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",3107.jpg
3108,"A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.","Fisher King, The (1991)","https://m.media-amazon.com/images/M/MV5BOGZmMDM1NTQtMzc0Yi00ODRiLWJjYjQtMGRmYWRlOTY2ODMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3108.jpg
3109,"A farming family battles severe storms, a bank is threatening to repossess their farm, and there are other hard times in a battle to save and hold on to their farm.","River, The (1984)","https://m.media-amazon.com/images/M/MV5BZDVhYjg5OGEtYjZkZS00YjBmLTljMzItOWMxMmQ4N2YwNjliXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",3109.jpg
3110,"Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife ...See full summary »",Country (1984),"https://m.media-amazon.com/images/M/MV5BNDA2Nzc3MDktMDU5MS00NjU1LWEzZjktY2UzYjg1Y2U4YTM3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",3110.jpg
3111,"In central Texas in the 1930s, a widow, with two small children, tries to run her small 40-acre farm with the help of two disparate people.",Places in the Heart (1984),"https://m.media-amazon.com/images/M/MV5BNGQwODc1NTctYTAzMS00M2YyLTgwNzMtNGY1MDE4MjE4YzY5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",3111.jpg
3113,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.",End of Days (1999),"https://m.media-amazon.com/images/M/MV5BYWM3MTMwYTYtNTVmOC00NWU2LWJjNmMtY2YwMDM4NWM4NDhiXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",3113.jpg
3114,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",Toy Story 2 (1999),"https://m.media-amazon.com/images/M/MV5BMWM5ZDcxMTYtNTEyNS00MDRkLWI3YTItNThmMGExMWY4NDIwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",3114.jpg
3115,"An ultraconservative security guard suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons, with the drag queen next door.",Flawless (1999),"https://m.media-amazon.com/images/M/MV5BOTJlMGU2YjgtOTQzNS00ODNmLTg4OTEtM2Y5NDE3MTNjMjNlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3115.jpg
3116,A footman seduces a count's daughter.,Miss Julie (1999),"https://m.media-amazon.com/images/M/MV5BMjE4NjUyOTIzN15BMl5BanBnXkFtZTcwMTg4ODMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",3116.jpg
3117,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy.",Ride with the Devil (1999),"https://m.media-amazon.com/images/M/MV5BMTEzMTRjZDMtNjMyZi00N2I5LWIyYTAtNjNhNDQ4ZjVjNTY3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",3117.jpg
3118,"A woman and her daughter have been constantly moving from town to town for years, but their newest home might be different from all the others.",Tumbleweeds (1999),"https://m.media-amazon.com/images/M/MV5BZTgwOGVjNTEtMzRlYS00ZGE3LTk1ZGYtMDY3ODMzMjFiNmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",3118.jpg
3120,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?","Distinguished Gentleman, The (1992)","https://m.media-amazon.com/images/M/MV5BOTJmYjQxYzEtOTljMC00NmEwLWFlMDktNmFmNTQ1MjE3NDU3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg",3120.jpg
3121,Two fishermen pick up a psychotic escaped convict who tells them that he intends to murder them when the ride is over.,"Hitch-Hiker, The (1953)","https://m.media-amazon.com/images/M/MV5BNjM3NTY4OWYtNzkzNy00ZGZhLThkMmUtYjM4OTRlNmY0MWI2L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3121.jpg
3122,"In 1854, Jeb Stuart, George Custer and other graduates from West Point are posted to Kansas to help pacify the territory before railroad construction to Santa Fe can resume.",Santa Fe Trail (1940),"https://m.media-amazon.com/images/M/MV5BMTcxNzk0NTEtMGYzYi00MDdjLWJlOGQtMmJlOGU0ODZiNzhkXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",3122.jpg
3124,"The unexpected death of her husband sends a woman and her seven children, ages 2-14, into emotional turmoil and financial crisis in 1967 Dublin. She is forced to borrow money from a ...See full summary »",Agnes Browne (1999),"https://m.media-amazon.com/images/M/MV5BMDYwOTEzMTAtMjM5Mi00YjY5LThhMjgtMjI2MWFkZGRmZmYxXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UY268_CR3,0,182,268_AL_.jpg",3124.jpg
3125,A desperate man tries to find out why his beloved left him years ago.,"End of the Affair, The (1999)","https://m.media-amazon.com/images/M/MV5BYzhkNDRkMDctYTcxMy00MTI3LWI5ODQtZWNkYWQ2ZjA2ZDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3125.jpg
3126,"In war-torn London, Maurice Bendrix (Van Johnson) falls in love with neighbor Sarah Miles (Deborah Kerr). They begin an illicit romance behind Sarahs husbands back. While war does not ...See full summary »","End of the Affair, The (1955)","https://m.media-amazon.com/images/M/MV5BZDhjZWQ0MjktYTQ4Mi00YjFiLWFlNDAtNTBkZmE2NTM3MDZlXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",3126.jpg
